Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C),wind speed at 120m (m/s),wind direction at 100m (deg),air pressure at 100m (Pa)
2012,1,15,22,30,1.22,13.07,1.38,111.25,82150
2012,1,15,23,30,1.14,10.91,0.96,161.75,82120
2012,1,16,0,30,2.69,10.7,3.41,248.84,82170
2012,1,16,1,30,2.23,9.33,2.01,206.1,82150
2012,1,16,2,30,2.08,8.43,1.75,158.57,82130
2012,1,16,3,30,2.85,8.29,2.5,171.3,82100
2012,1,16,4,30,2.04,7.84,1.74,176.85,82100
2012,1,16,5,30,5.08,7.55,4.65,198.16,82090
2012,1,16,6,30,6.38,5.86,7.34,211.7,82100
2012,1,16,7,30,4.81,6.49,3.77,213.9,82070
2012,1,16,8,30,3.28,6.12,3.77,201.05,82080
2012,1,16,9,30,1.97,6.25,2.09,206.32,82070
2012,1,16,10,30,2.2,5.84,2.18,122.47,82010
2012,1,16,11,30,1.91,5.47,2.09,138.98,82000
2012,1,16,12,30,2.83,5.14,2.72,108.59,82010
2012,1,16,13,30,2.39,3.52,2.26,175.48,81970
2012,1,16,14,30,1.61,4.21,1.61,151.8,81930
2012,1,16,15,30,0.96,3.74,0.91,122.04,81910
2012,1,16,16,30,1.54,4.65,1.46,143.63,81870
2012,1,16,17,30,1.32,5.09,1.6,124.15,81810
2012,1,16,18,30,3.58,5.78,3.62,30.13,81740
2012,1,16,19,30,5.2,4.63,5.21,18.17,81710
2012,1,16,20,30,5.75,4.15,5.78,21.73,81700
2012,1,16,21,30,4.6,3.33,4.64,15,81780
2012,1,16,22,30,7.98,2.91,8.06,356.67,81840
2012,1,16,23,30,5.42,0.96,5.46,44.17,81930
2012,1,17,0,30,4.19,0.38,4.43,98.11,81950
2012,1,17,1,30,7.04,-2.87,7.14,15.38,82240
2012,1,17,2,30,4.42,-3.42,4.46,38.9,82300
2012,1,17,3,30,3.63,-3.59,3.67,27.58,82430
2012,1,17,4,30,2.75,-3.92,2.78,23.78,82490
2012,1,17,5,30,3.56,-3.98,3.61,353.38,82600
2012,1,17,6,30,4.02,-4.64,4.11,24.63,82700
2012,1,17,7,30,2.95,-4.74,2.95,344.6,82770
2012,1,17,8,30,3.5,-6.06,3.52,19.35,82870
2012,1,17,9,30,3.74,-5.71,4.08,350.44,82930
2012,1,17,10,30,1.22,-6.06,1.43,257.13,82970
2012,1,17,11,30,4.56,-6.87,4.71,335.75,83010
2012,1,17,12,30,6.72,-6.58,7.07,333.95,83050
2012,1,17,13,30,2.91,-6.68,2.97,82.89,83090
2012,1,17,14,30,5.55,-7.86,5.65,112.26,83080
2012,1,17,15,30,4.61,-7.61,4.63,101.92,83110
2012,1,17,16,30,1.73,-6.37,1.76,124.09,83090
2012,1,17,17,30,1.25,-5.16,1.29,158.99,83130
2012,1,17,18,30,1.19,-3.76,1.14,68.99,83110
2012,1,17,19,30,1.77,-3.34,1.7,19.87,83170
2012,1,17,20,30,1.64,-2.28,1.56,28.06,83150
2012,1,17,21,30,3.07,-1.24,3.33,286.03,83140
2012,1,17,22,30,5.18,-1.25,5.44,281.15,82980
2012,1,17,23,30,0.48,-1.52,0.39,358.28,83070
2012,1,18,0,30,0.19,-1.86,0.28,349.37,83050
2012,1,18,1,30,5.04,-3,5,83.57,83090
2012,1,18,2,30,3.01,-2.42,3.71,255.92,83010
2012,1,18,3,30,1.45,-2.86,1.9,283.88,83000
2012,1,18,4,30,5.18,-1.77,5.81,257.71,82950
2012,1,18,5,30,5.27,-1.49,5.7,246.94,82900
2012,1,18,6,30,3.92,-2.15,4.56,256.42,82880
2012,1,18,7,30,2.32,-2.5,2.92,295.71,82900
2012,1,18,8,30,3.23,-1.3,3.53,219.87,82900
2012,1,18,9,30,4.54,-0.52,5.02,231.84,82790
2012,1,18,10,30,0.64,-0.4,1.1,18.97,82800
2012,1,18,11,30,4.79,0.12,5.72,282.4,82730
2012,1,18,12,30,8.43,0.91,9.39,274.25,82760
2012,1,18,13,30,4.54,-0.17,5.19,221.88,82720
2012,1,18,14,30,5.77,1.1,6.44,230.38,82730
2012,1,18,15,30,3.36,1.54,3.79,253.67,82700
2012,1,18,16,30,3.52,2.07,4.52,232.23,82730
2012,1,18,17,30,2.51,3.39,2.56,173.9,82680
2012,1,18,18,30,7.84,5.3,8.77,247.18,82610
2012,1,18,19,30,3.99,6.24,4.2,265.01,82520
2012,1,18,20,30,3.96,6.77,4.33,290.42,82560
2012,1,18,21,30,8.16,7.74,8.82,281.68,82530
2012,1,18,22,30,3.39,7.05,3.66,3.35,82320
2012,1,18,23,30,7.01,8.11,6.98,202.46,82390
2012,1,19,0,30,2.68,7.82,2.27,150.65,82350
2012,1,19,1,30,6.71,8.05,5.77,123.55,82350
2012,1,19,2,30,2.12,8.09,2.35,265.1,82310
2012,1,19,3,30,1.62,8.2,1.56,88.32,82250
2012,1,19,4,30,1.86,7.72,2.57,134.61,82270
2012,1,19,5,30,6.25,7.72,6.55,160.36,82270
2012,1,19,6,30,7.13,8.82,6.45,160.44,82310
2012,1,19,7,30,2.48,8.67,2.29,145.76,82320
2012,1,19,8,30,0.85,8.35,1.14,276.95,82260
2012,1,19,9,30,2.19,8.38,1.61,75.31,82310
2012,1,19,10,30,2.28,9.27,2.51,204.93,82270
2012,1,19,11,30,1.94,8.67,2.02,208.12,82260
2012,1,19,12,30,1.5,8.78,1.42,188.28,82290
2012,1,19,13,30,2.11,8.83,2.41,178.76,82310
2012,1,19,14,30,4.97,8.84,5.48,258.16,82280
2012,1,19,15,30,6.33,9.52,6.81,264.89,82290
2012,1,19,16,30,2.72,10.07,2.93,175.32,82330
2012,1,19,17,30,1.92,11.79,1.88,166.5,82320
2012,1,19,18,30,2.31,12.37,2.77,197.42,82170
2012,1,19,19,30,2.77,11.67,2.63,18.41,82140
2012,1,19,20,30,2.46,13.22,2.57,78.5,82100
2012,1,19,21,30,2.46,13.3,2.39,28.88,82070
2012,1,19,22,30,1.36,13.55,0.96,65.94,82030
2012,1,19,23,30,1.96,14.31,1.97,172.77,82020
2012,1,20,0,30,9.76,12.36,9.7,324.6,81990
2012,1,20,1,30,1.21,11.74,0.67,17.52,82000
2012,1,20,2,30,5.36,12.43,6.49,275.12,82110
2012,1,20,3,30,8.55,11.96,11.1,281.36,82100
2012,1,20,4,30,4.88,8.93,5.1,177.49,82050
2012,1,20,5,30,4.67,11.84,4.97,180.56,82040
2012,1,20,6,30,1.69,11.28,1.9,221.16,82090
2012,1,20,7,30,5.4,10.75,6.69,219.04,82000
2012,1,20,8,30,4.11,10.9,5.54,233.46,82000
2012,1,20,9,30,3,10.07,4.16,299.01,81970
2012,1,20,10,30,1.38,9.95,0.45,62.52,82040
2012,1,20,11,30,5.62,8.66,6.84,253.38,82070
2012,1,20,12,30,3.15,8.67,4.7,263.41,82000
2012,1,20,13,30,3.3,7.99,4.65,247.26,82100
2012,1,20,14,30,7.49,8.24,7.31,245.31,82150
2012,1,20,15,30,5.5,8.5,5.02,243.35,82100
2012,1,20,16,30,3.65,8.06,3.92,78.18,82200
2012,1,20,17,30,1.22,8.65,1.38,98.3,82280
2012,1,20,18,30,1.68,9.38,1.77,348.88,82390
2012,1,20,19,30,8.61,10.85,8.92,299.81,82430
2012,1,20,20,30,8.19,10.74,8.49,313.24,82550
2012,1,20,21,30,7.61,10.42,7.86,318.7,82560
2012,1,20,22,30,6.68,9.82,6.97,323.13,82600
2012,1,20,23,30,6.32,9.37,6.65,5.11,82630
2012,1,21,0,30,4.77,8.92,4.41,57.41,82670
2012,1,21,1,30,4.72,8.19,4.38,170.86,82720
2012,1,21,2,30,3.98,6.21,4.29,185.39,82740
2012,1,21,3,30,3.83,6.97,3.72,206.34,82750
2012,1,21,4,30,6.47,5.9,6.45,161.72,82740
2012,1,21,5,30,3.09,4.37,3.57,198.23,82690
2012,1,21,6,30,5.53,4.11,5.7,201.97,82660
2012,1,21,7,30,5.98,5.18,6.14,188.73,82570
2012,1,21,8,30,7.72,6.77,7.57,186.78,82480
2012,1,21,9,30,7.98,5.54,7.94,183.94,82410
2012,1,21,10,30,6.45,6.19,6.51,185.78,82290
2012,1,21,11,30,7.99,6.58,7.96,185.86,82210
2012,1,21,12,30,4.59,5.26,4.97,179.07,82160
2012,1,21,13,30,3.68,5.99,3.95,179.33,82080
2012,1,21,14,30,3.79,5.49,4.24,181.1,81960
2012,1,21,15,30,0.96,5.18,1.28,240.78,81890
2012,1,21,16,30,3.04,6.96,2.77,159,81790
2012,1,21,17,30,1.63,9.34,1.57,226.3,81690
2012,1,21,18,30,1.41,11.12,1.35,71.38,81540
2012,1,21,19,30,1.03,12.41,1.03,268.83,81410
2012,1,21,20,30,2.58,12.82,2.39,41.14,81310
2012,1,21,21,30,2.78,12.78,2.71,35.59,81250
2012,1,21,22,30,2.28,12.1,2.3,30.56,81150
2012,1,21,23,30,0.63,10.52,0.9,58.32,81160
2012,1,22,0,30,3.07,12.1,3.96,186.81,81110
2012,1,22,1,30,11.96,11.65,12.89,196.64,81080
2012,1,22,2,30,8.29,10.07,9.36,190.98,81110
2012,1,22,3,30,10.8,9.62,11.26,205.28,81060
2012,1,22,4,30,5.36,9.28,3.74,207.94,81060
2012,1,22,5,30,6.05,9.33,5.53,198.51,81040
2012,1,22,6,30,7.58,7.74,7.88,224.66,80990
2012,1,22,7,30,5.35,7.33,5.71,234.64,80960
2012,1,22,8,30,7.53,7.5,8.29,231.16,80910
2012,1,22,9,30,5.01,7.68,4.56,230.32,80890
2012,1,22,10,30,10.43,5.47,11.35,306.81,80980
2012,1,22,11,30,7.2,5.49,6.22,315.14,81140
2012,1,22,12,30,3.95,5.27,3.98,340.37,81190
2012,1,22,13,30,1.78,4.27,2.08,282.12,81300
2012,1,22,14,30,11.26,1.17,12.26,26.75,81600
2012,1,22,15,30,4.89,1.37,5.25,3.23,81780
2012,1,22,16,30,8.33,2.46,8.56,17.22,81860
2012,1,22,17,30,7.14,2.88,7.31,3.42,81960
2012,1,22,18,30,7.06,2.85,7.17,9.44,82030
2012,1,22,19,30,3.73,3.31,3.76,16.26,82080
2012,1,22,20,30,8.2,4.24,8.45,296.5,82130
2012,1,22,21,30,14.09,3.83,14.44,286.39,82170
2012,1,22,22,30,14.91,2.97,15.38,292,82200
2012,1,22,23,30,14.97,2.17,15.64,306.3,82280
2012,1,23,0,30,14.04,2.03,14.4,317.47,82340
2012,1,23,1,30,8.11,1.45,9.13,315.82,82440
2012,1,23,2,30,10.89,1.74,11.08,320.83,82440
2012,1,23,3,30,2.83,2.22,2.82,280.47,82420
2012,1,23,4,30,9.73,2.64,11.92,272.5,82430
2012,1,23,5,30,6.5,3.07,7.08,246.72,82440
2012,1,23,6,30,4.58,1.19,4.66,179.62,82430
2012,1,23,7,30,2.77,1.08,3.53,216.95,82430
2012,1,23,8,30,0.84,1.72,1.03,165.43,82440
2012,1,23,9,30,2.31,2.02,2.17,178.77,82440
2012,1,23,10,30,0.92,1.92,0.67,138.87,82420
2012,1,23,11,30,2.12,2.22,2.73,253.11,82410
2012,1,23,12,30,3.92,1.58,4.16,230.57,82440
2012,1,23,13,30,2.47,0.84,2.32,191.72,82450
2012,1,23,14,30,0.94,0.9,1.31,159.55,82450
2012,1,23,15,30,1.57,-0.69,1.28,55.13,82480
2012,1,23,16,30,0.86,-0.33,0.83,61.08,82480
2012,1,23,17,30,0.46,1.15,0.39,24.6,82470
2012,1,23,18,30,1.56,3.11,1.45,45.76,82440
2012,1,23,19,30,2.84,4.41,2.81,46.84,82420
2012,1,23,20,30,2.57,5.56,2.53,54.66,82410
2012,1,23,21,30,2.84,5.6,2.8,28.42,82380
2012,1,23,22,30,2.86,5.5,2.84,16.88,82340
2012,1,23,23,30,3.37,4.88,3.37,3.14,82340
2012,1,24,0,30,3.87,4.32,4,5.92,82360
2012,1,24,1,30,4.13,3.45,4.43,12.85,82370
2012,1,24,2,30,1.84,2.2,2.34,9.73,82360
2012,1,24,3,30,0.85,2.31,0.94,300.79,82330
2012,1,24,4,30,0.57,1.81,0.77,325.87,82320
2012,1,24,5,30,0.77,1.4,1.05,18.99,82330
2012,1,24,6,30,2.34,0.72,2.38,0.03,82340
2012,1,24,7,30,2.22,-0.02,2.43,357.32,82360
2012,1,24,8,30,3.08,-0.14,3.22,341.86,82410
2012,1,24,9,30,3.09,-0.08,3.49,344.2,82420
2012,1,24,10,30,1.96,0.21,2.33,315.02,82430
2012,1,24,11,30,1.06,0.51,1.35,319.16,82500
2012,1,24,12,30,1.67,0.56,2.01,325.53,82580
2012,1,24,13,30,3.44,1.23,3.63,331.41,82660
2012,1,24,14,30,2.26,1.43,2.15,336.68,82730
2012,1,24,15,30,0.37,1.36,0.27,45.23,82790
2012,1,24,16,30,0.55,1.28,0.55,25.03,82900
2012,1,24,17,30,0.89,-1.25,0.88,208.9,82970
2012,1,24,18,30,0.65,-0.04,0.69,73.07,83010
2012,1,24,19,30,3.68,1.12,3.77,52.23,83060
2012,1,24,20,30,4.49,1.41,4.56,38.94,83120
2012,1,24,21,30,4.47,1.49,4.58,29.03,83170
2012,1,24,22,30,4.62,1.12,4.72,27.65,83220
2012,1,24,23,30,4.14,1.01,4.22,28.63,83290
2012,1,25,0,30,3.44,0.5,3.5,29.35,83380
2012,1,25,1,30,3.26,0.03,3.33,59.97,83440
2012,1,25,2,30,2.2,-0.78,2.4,64.12,83460
2012,1,25,3,30,2.73,-1.57,2.99,86.75,83470
2012,1,25,4,30,1.57,-1.6,1.69,175.05,83480
2012,1,25,5,30,2.24,-2.17,2.49,173.39,83470
2012,1,25,6,30,2.28,-2.57,2.53,179.81,83440
2012,1,25,7,30,2.69,-2.65,3.05,162.82,83420
2012,1,25,8,30,2.61,-3.13,2.9,191.16,83400
2012,1,25,9,30,3.24,-2.76,3.76,178.93,83360
2012,1,25,10,30,3.68,-2.23,4.12,174.67,83290
2012,1,25,11,30,3.69,-2.31,4.18,184.24,83280
2012,1,25,12,30,4.12,-1.3,4.61,190.57,83260
2012,1,25,13,30,4.25,-0.26,4.71,182.57,83240
2012,1,25,14,30,3.94,0.88,4.39,180.3,83200
2012,1,25,15,30,3.79,3.12,3.74,183.13,83190
2012,1,25,16,30,3.34,5.26,2.98,180.42,83180
2012,1,25,17,30,2.36,6.77,2.54,153.54,83140
2012,1,25,18,30,1.12,8.8,1.19,90.91,83100
2012,1,25,19,30,0.58,9.84,0.93,35.43,83060
2012,1,25,20,30,8.68,13.84,9.35,299.87,83060
2012,1,25,21,30,10.42,14.01,10.84,307.11,83000
2012,1,25,22,30,8.43,13.57,8.66,305.27,82980
2012,1,25,23,30,11.06,12.28,12,294.55,83020
2012,1,26,0,30,5.86,10.42,7.19,273.03,83050
2012,1,26,1,30,7.09,8.77,9.33,296.95,83060
2012,1,26,2,30,10.61,9.1,13.37,288.55,83110
2012,1,26,3,30,8.73,8.01,11.2,285.51,83130
2012,1,26,4,30,11.71,8.27,13.62,287.71,83170
2012,1,26,5,30,11.73,7.96,13.52,286.61,83180
2012,1,26,6,30,12.56,7.67,14.47,297.04,83220
2012,1,26,7,30,11.43,6.89,13.57,302.22,83300
2012,1,26,8,30,9.04,7.72,8.33,303.5,83330
2012,1,26,9,30,6.39,6.83,5.41,309.45,83300
2012,1,26,10,30,5.67,6.44,6.02,306.83,83270
2012,1,26,11,30,8.13,6.23,9.08,296.67,83270
2012,1,26,12,30,6.9,6.77,7.03,308.94,83280
2012,1,26,13,30,1.68,4.66,1.84,274.65,83260
2012,1,26,14,30,2.38,4,1.88,208.51,83200
2012,1,26,15,30,2.51,5.19,2.24,222.85,83170
2012,1,26,16,30,2.72,6.17,2.45,196.53,83120
2012,1,26,17,30,2.1,7.28,1.88,201.94,83020
2012,1,26,18,30,3.5,8.52,3.54,185.51,82930
2012,1,26,19,30,2.29,9.76,2.37,175.34,82820
2012,1,26,20,30,3.59,10.3,3.63,136.84,82720
2012,1,26,21,30,2.99,10.6,3.05,137.21,82640
2012,1,26,22,30,2.13,10.24,2.05,119.49,82530
2012,1,26,23,30,10.33,10.56,11.29,295.01,82470
2012,1,27,0,30,16.22,9.95,17.05,300.41,82460
2012,1,27,1,30,8.97,9.32,10.25,296.82,82400
2012,1,27,2,30,8.96,10.46,9.53,275.96,82390
2012,1,27,3,30,2.78,8.53,2.42,290.37,82360
2012,1,27,4,30,0.41,7.51,0.99,284.4,82330
2012,1,27,5,30,4.02,6.97,4.6,228.41,82340
2012,1,27,6,30,1.79,6.36,1.91,154.48,82420
2012,1,27,7,30,2.63,6.7,3.38,332.21,82430
2012,1,27,8,30,2.96,5.52,2.39,178.73,82460
2012,1,27,9,30,2.94,5.81,2.87,112.27,82510
2012,1,27,10,30,7.45,5.04,7.84,0.21,82550
2012,1,27,11,30,10.95,0.47,11.56,32.76,82690
2012,1,27,12,30,7.75,-1.88,8.13,10.73,82910
2012,1,27,13,30,5.91,-2.47,6.11,355.68,82970
2012,1,27,14,30,0.86,-2.64,1.06,308.13,83040
2012,1,27,15,30,0.59,-2.4,0.62,5.73,83130
2012,1,27,16,30,4.49,-2.68,4.57,61.85,83230
2012,1,27,17,30,3.67,-2.97,3.71,60.31,83290
2012,1,27,18,30,1.97,-2.55,2.05,92.1,83280
2012,1,27,19,30,3.65,-1.6,3.74,48.68,83310
2012,1,27,20,30,2.89,-0.66,2.98,29.02,83370
2012,1,27,21,30,3.4,-0.33,3.48,68.82,83380
2012,1,27,22,30,5.48,-1.01,5.56,57.37,83430
2012,1,27,23,30,5.85,-1.76,5.94,56.31,83490
2012,1,28,0,30,5.83,-2.47,5.94,53.66,83580
2012,1,28,1,30,4.03,-3.48,4.09,28.68,83650
2012,1,28,2,30,3.8,-3.99,3.96,81.8,83690
2012,1,28,3,30,3.45,-4.26,3.46,147.73,83720
2012,1,28,4,30,5.03,-4.65,5.12,165.09,83740
2012,1,28,5,30,5.9,-4.79,5.98,168.33,83710
2012,1,28,6,30,6.27,-4.85,6.35,180.47,83660
2012,1,28,7,30,5.05,-4.91,5.16,175.11,83680
2012,1,28,8,30,3.58,-5.02,3.73,180.21,83650
2012,1,28,9,30,2.54,-5,2.9,168.75,83640
2012,1,28,10,30,1.85,-5.11,2.22,203.15,83580
2012,1,28,11,30,3.15,-5.1,2.91,207.18,83570
2012,1,28,12,30,4.12,-2.96,4.4,261.22,83560
2012,1,28,13,30,7.2,-2.56,7.55,230.93,83590
2012,1,28,14,30,4.9,-3.33,5.49,207.9,83600
2012,1,28,15,30,5.62,-1.3,6.27,253.31,83580
2012,1,28,16,30,4.94,-0.8,5.24,239.53,83610
2012,1,28,17,30,7.25,1.42,7.65,297.84,83620
2012,1,28,18,30,4.65,2.22,4.92,282.12,83610
2012,1,28,19,30,10.21,3.01,10.54,303.3,83630
2012,1,28,20,30,11.49,3.55,11.73,298.84,83620
2012,1,28,21,30,7.65,3.58,7.89,296.19,83580
2012,1,28,22,30,10.43,3.72,10.88,313.1,83470
2012,1,28,23,30,7.5,3.66,6.95,324.56,83510
2012,1,29,0,30,0.42,3.07,0.23,240.47,83510
2012,1,29,1,30,3.37,3.02,3.43,216.5,83530
2012,1,29,2,30,4.23,2.65,3.9,169.28,83550
2012,1,29,3,30,1.75,3.61,1.72,216.88,83520
2012,1,29,4,30,2.66,3.75,3.09,270.15,83520
2012,1,29,5,30,2.06,3.25,1.92,235.18,83500
2012,1,29,6,30,1.3,2.04,1.1,207.18,83470
2012,1,29,7,30,3.14,1.46,3.09,165,83520
2012,1,29,8,30,5.37,1.83,5.33,149.31,83520
2012,1,29,9,30,4.84,2.17,4.68,149.92,83510
2012,1,29,10,30,3.91,1.85,3.83,164.11,83510
2012,1,29,11,30,2.69,2.12,2.08,173.55,83500
2012,1,29,12,30,2.51,2.56,2.08,178.19,83510
2012,1,29,13,30,3.87,3.28,3.47,175.63,83520
2012,1,29,14,30,3.81,4.6,3.76,207.3,83510
2012,1,29,15,30,2.87,5.89,3.05,211.14,83530
2012,1,29,16,30,2.08,7.07,2.03,188.51,83530
2012,1,29,17,30,3.38,9.07,3.45,235.31,83490
2012,1,29,18,30,6.12,10.74,7.1,293.79,83440
2012,1,29,19,30,7.31,11.78,7.68,299.24,83410
2012,1,29,20,30,8.5,12.2,8.77,294.54,83370
2012,1,29,21,30,8.9,11.93,9.19,289.97,83350
2012,1,29,22,30,9.2,11.12,9.82,287.81,83290
2012,1,29,23,30,8.88,9.98,10.89,286.1,83250
2012,1,30,0,30,4.22,9.55,6.38,290.59,83250
2012,1,30,1,30,5.35,9.2,4.93,214.53,83240
2012,1,30,2,30,8.09,10.09,8.19,200.22,83210
2012,1,30,3,30,3.47,9.83,3.74,203.33,83170
2012,1,30,4,30,5.91,9.76,5.44,202.18,83140
2012,1,30,5,30,2.51,9.9,2.53,207.65,83100
2012,1,30,6,30,2.37,9.03,2.22,195.46,83080
2012,1,30,7,30,5.35,9.02,6.25,271.67,83030
2012,1,30,8,30,2.85,7.96,2.58,194.26,82990
2012,1,30,9,30,1.47,8.86,1.57,217.7,82920
2012,1,30,10,30,3.01,8.05,2.77,171.28,82840
2012,1,30,11,30,3.29,7.93,3.22,194.41,82800
2012,1,30,12,30,3.85,7.08,3.38,179.27,82780
2012,1,30,13,30,5.14,6.43,5.04,172.51,82760
2012,1,30,14,30,2.95,7.02,2.88,191.68,82710
2012,1,30,15,30,2.04,8.17,2.07,224.77,82700
2012,1,30,16,30,1.06,8.99,0.81,201.65,82690
2012,1,30,17,30,1.88,9.78,1.57,192.24,82630
2012,1,30,18,30,2.39,11.48,2.76,216.93,82570
2012,1,30,19,30,4.06,13.26,4.47,259.77,82530
2012,1,30,20,30,7.39,13.65,7.61,291.81,82510
2012,1,30,21,30,4.04,13.34,4.03,1.72,82470
2012,1,30,22,30,1.87,13.33,1.83,9.13,82430
2012,1,30,23,30,7.52,11.92,8.54,303.27,82470
2012,1,31,0,30,6.12,10.48,8.29,307.76,82490
2012,1,31,1,30,10.28,9.84,11.04,294.73,82520
2012,1,31,2,30,4.92,9.32,5.46,266.38,82550
2012,1,31,3,30,8.34,8.31,10.04,307.91,82570
2012,1,31,4,30,8.51,7.52,9.74,309.88,82610
2012,1,31,5,30,5.09,6.45,6.96,277.56,82620
2012,1,31,6,30,6.2,5.91,8.73,302.11,82650
2012,1,31,7,30,10.47,6.11,10.83,318.93,82680
2012,1,31,8,30,7.3,5.64,7.61,328.09,82750
2012,1,31,9,30,9.62,5.99,9.85,317.27,82780
2012,1,31,10,30,11.68,6.15,12.09,305.56,82800
2012,1,31,11,30,11.33,5.83,11.53,298.82,82810
2012,1,31,12,30,8.01,5.44,8.76,293.57,82870
2012,1,31,13,30,6.92,4.41,8.62,268.4,82870
2012,1,31,14,30,1.76,5.22,2.07,289.33,82880
2012,1,31,15,30,3.2,4.37,3.06,165.07,82920
2012,1,31,16,30,2.79,5.24,2.99,147.62,82940
2012,1,31,17,30,2.46,7.08,2.5,148.34,82930
2012,1,31,18,30,1.51,7.94,1.53,121.59,82910
2012,1,31,19,30,1.16,8.79,1.17,82.61,82910
2012,1,31,20,30,2.09,9.33,2.11,81.81,82910
2012,1,31,21,30,3.31,9.13,3.32,74.69,82920
2012,1,31,22,30,4.59,8.56,4.61,88.68,82920
2012,1,31,23,30,5.19,7.57,5.24,88.87,82960
2012,2,1,0,30,6.65,6.58,6.44,103.76,82990
2012,2,1,1,30,1.5,5.96,2.14,145.97,83030
2012,2,1,2,30,4.69,6.49,5.39,273.49,83030
2012,2,1,3,30,5.71,4.71,6.22,307.43,83070
2012,2,1,4,30,7.29,5,8.15,295.35,83100
2012,2,1,5,30,7.16,6.07,7.58,289.74,83120
2012,2,1,6,30,7.16,6.05,7.57,285.22,83150
2012,2,1,7,30,4.63,5.19,5.65,294.75,83190
2012,2,1,8,30,8.06,5.78,8.52,303.27,83230
2012,2,1,9,30,7.57,5.69,8.19,292.7,83220
2012,2,1,10,30,3.46,3.95,3.97,259.09,83220
2012,2,1,11,30,4.79,3.57,4.55,209.64,83240
2012,2,1,12,30,4.19,3.05,3.56,185.37,83260
2012,2,1,13,30,4.65,4.59,4.31,173.37,83300
2012,2,1,14,30,4.88,4.89,4.51,190.87,83290
2012,2,1,15,30,4.66,4.55,4.53,227.42,83300
2012,2,1,16,30,4.35,4.76,4.73,198.89,83310
2012,2,1,17,30,1.13,5.77,1.68,151.64,83310
2012,2,1,18,30,1.24,7.09,1.32,141.44,83290
2012,2,1,19,30,1.68,7.94,1.71,98.8,83280
2012,2,1,20,30,1.91,8.6,1.92,88.37,83260
2012,2,1,21,30,2.51,8.89,2.52,84.05,83220
2012,2,1,22,30,2.71,9.05,2.72,70.11,83170
2012,2,1,23,30,1.83,9,1.86,61.38,83150
2012,2,2,0,30,5.07,8.52,5.56,126.28,83150
2012,2,2,1,30,6.42,5.81,6.03,344.73,83130
2012,2,2,2,30,3.52,4.51,4.6,327,83120
2012,2,2,3,30,2.55,4.2,3.27,324.19,83090
2012,2,2,4,30,0.64,3.7,0.86,324.39,83090
2012,2,2,5,30,1.88,3.18,1.94,304.58,83070
2012,2,2,6,30,2.14,2.78,2.31,324.9,83060
2012,2,2,7,30,2.64,2.19,2.96,345.93,83040
2012,2,2,8,30,3.34,1.63,3.82,351.2,83030
2012,2,2,9,30,2.57,1.25,2.91,340.44,82990
2012,2,2,10,30,2.7,1,3.04,336.43,82940
2012,2,2,11,30,3.25,1.1,3.58,335,82910
2012,2,2,12,30,3.32,1.2,3.84,335.47,82910
2012,2,2,13,30,1.16,0.88,1.1,230.73,82910
2012,2,2,14,30,2.83,0.84,2.69,208.82,82880
2012,2,2,15,30,0.98,1.35,1.15,264.76,82860
2012,2,2,16,30,1.39,1.85,1.63,262.19,82850
2012,2,2,17,30,4.07,3.32,4.17,341.89,82820
2012,2,2,18,30,4.58,3.87,4.71,351.55,82770
2012,2,2,19,30,6.62,4.01,6.77,6.89,82720
2012,2,2,20,30,7.19,4.21,7.35,8.43,82720
2012,2,2,21,30,6.9,4.3,7.04,16.24,82700
2012,2,2,22,30,7.57,4.14,7.74,11.74,82690
2012,2,2,23,30,8.97,3.88,9.17,1.42,82700
2012,2,3,0,30,11.26,3.07,11.56,356.17,82770
2012,2,3,1,30,11.64,1.15,11.89,339.53,82840
2012,2,3,2,30,9.72,-0.98,10.09,337.69,82870
2012,2,3,3,30,9,-0.96,9.49,335.01,82850
2012,2,3,4,30,9.55,-1.23,10.14,338.02,82850
2012,2,3,5,30,11.55,-1.77,12.27,344.62,82840
2012,2,3,6,30,12.81,-2.13,13.58,354.12,82880
2012,2,3,7,30,11.68,-2.46,12.39,348.72,82950
2012,2,3,8,30,12.42,-2.77,13.43,351.6,83020
2012,2,3,9,30,11.67,-3.05,12.72,347.91,83060
2012,2,3,10,30,11.83,-3.37,12.89,346.4,83080
2012,2,3,11,30,10.49,-3.47,11.6,345.88,83130
2012,2,3,12,30,11.75,-3.35,12.76,345.87,83200
2012,2,3,13,30,10.74,-3.41,11.23,352.02,83290
2012,2,3,14,30,9.96,-3.53,10.39,350.55,83340
2012,2,3,15,30,8.43,-3.65,9.19,352.01,83390
2012,2,3,16,30,8.76,-3.67,9.18,354.58,83460
2012,2,3,17,30,9.62,-3.47,9.92,347.74,83470
2012,2,3,18,30,9.25,-3.21,9.49,349.32,83490
2012,2,3,19,30,9.13,-3.07,9.37,347.95,83510
2012,2,3,20,30,9.4,-2.97,9.67,349.29,83540
2012,2,3,21,30,9.77,-3.11,10.09,343.2,83550
2012,2,3,22,30,10.02,-3.15,10.5,341.76,83550
2012,2,3,23,30,9.8,-3.29,10.47,341.67,83580
2012,2,4,0,30,9.61,-3.32,10.26,346.92,83630
2012,2,4,1,30,7.58,-3.22,8.12,343.15,83680
2012,2,4,2,30,7.82,-3.33,8.35,345.79,83710
